kind,is_rep,variant,band,i,j,pair,dt_days,phase_days,hrsn_cc,das_cc,z_lo,z_hi,dvv,err,n,rms,dvv_edge,tau_s
repeater,True,main,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,100.0,200.0,-0.18971628276337033,0.052558395593390664,75,0.00485785580956462,0.04621702667726019,0.03317922861328666
repeater,True,main,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,200.0,400.0,-0.03483564976196407,0.023531841020845993,149,0.004877826939684892,-0.010169292678659953,0.06090874428561975
repeater,True,main,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,400.0,600.0,-0.14977894393697988,0.028598166518671076,144,0.004967071093276288,-0.08861707408216933,0.06509885812265248
repeater,True,main,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,600.0,850.0,0.030690999116380353,0.013445810676920142,143,0.0025709793436647127,,0.06191701608881667
repeater,True,acausal,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,2.0,75.0,,,3,,,
repeater,True,acausal,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,75.0,250.0,,,1,,,
repeater,True,acausal,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,250.0,550.0,,,1,,,
repeater,True,acausal,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,550.0,850.0,,,0,,,
repeater,True,acausal,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,2.0,25.0,,,0,,,
repeater,True,acausal,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,25.0,50.0,,,1,,,
repeater,True,acausal,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,50.0,100.0,,,3,,,
repeater,True,acausal,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,100.0,200.0,,,0,,,
repeater,True,acausal,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,200.0,400.0,,,0,,,
repeater,True,acausal,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,400.0,600.0,,,1,,,
repeater,True,acausal,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,600.0,850.0,,,0,,,
repeater,True,snr_eq,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,2.0,75.0,0.051598386570978275,0.047454246218516204,42,0.006418990745879173,-0.15932847359780242,0.06542062332082034
repeater,True,snr_eq,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,75.0,250.0,-0.01450188602069433,0.02688372483662442,131,0.00495840539008504,-0.06041544175855448,0.052763774591917764
repeater,True,snr_eq,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,250.0,550.0,-0.026862840692361147,0.010684756454299879,228,0.005078248063611157,0.07281681768640193,0.09785539564309136
repeater,True,snr_eq,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,550.0,850.0,0.006039009832718479,0.007986278845570084,158,0.0020823914137846223,,0.07761748272974536
repeater,True,snr_eq,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,2.0,25.0,-0.7658225173301848,0.7275979555406565,6,0.0039491598198671965,0.48180771513559806,0.029146549077424776
repeater,True,snr_eq,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,25.0,50.0,0.4217926008806234,0.3451125539185409,14,0.004465743884955727,-0.4566753639453828,0.01823659157543684
repeater,True,snr_eq,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,50.0,100.0,-0.04763193172902882,0.02626364264540814,30,0.0012097795718273125,0.05437131275685351,0.025170288522337637
repeater,True,snr_eq,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,100.0,200.0,-0.23827036881987507,0.053448743099203465,75,0.004672083903286477,0.05370142522817545,0.03317922861328666
repeater,True,snr_eq,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,200.0,400.0,-0.018828303652188114,0.02095555352560346,151,0.00481377332715232,-0.013396914089231592,0.06090874428561975
repeater,True,snr_eq,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,400.0,600.0,-0.15324854772726587,0.030082630271030565,142,0.004938817861070819,-0.08806025466371561,0.06509885812265248
repeater,True,snr_eq,5-30,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,600.0,850.0,0.02840453430031654,0.012629628803870203,140,0.0025721530949200464,,0.06191701608881667
repeater,True,main,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,2.0,75.0,-0.09578266414376224,0.04838058974987953,56,0.007024064675735202,0.19292623531296793,0.06542062332082034
repeater,True,main,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,75.0,250.0,-0.05161807308242403,0.026822557234320227,137,0.005483815439441827,0.02921380158487026,0.052763774591917764
repeater,True,main,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,250.0,550.0,-0.011406371695312369,0.01206029150279905,246,0.005220010047963019,-0.03141391317198191,0.09785539564309136
repeater,True,main,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,550.0,850.0,0.016380618275995264,0.021762476988561315,234,0.007543512055292909,0.03595536568794848,0.07761748272974536
repeater,True,main,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,2.0,25.0,-0.2016578114119691,0.216866877427174,18,0.005572734414242599,0.447426319609333,0.029146549077424776
repeater,True,main,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,25.0,50.0,0.5621290995407635,0.17295790707984568,14,0.0027385023633307738,-0.19824511375278667,0.01823659157543684
repeater,True,main,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,50.0,100.0,-0.2036868841385096,0.09823524077194454,42,0.005319258548098807,0.4203926489047511,0.025170288522337637
repeater,True,main,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,100.0,200.0,-0.21906017362895275,0.07130703774283534,77,0.005474826295895375,-0.12769494489204086,0.03317922861328666
repeater,True,main,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,200.0,400.0,0.0006690778277654822,0.025485371233290866,158,0.005629983535173226,0.014973242046630326,0.06090874428561975
repeater,True,main,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,400.0,600.0,-0.01266409814892145,0.03137418013885583,169,0.0057610666775452,-0.0661181248089257,0.06509885812265248
repeater,True,main,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,600.0,850.0,0.01052110822859141,0.029715753736029072,193,0.00736608592895171,0.11937168986437977,0.06191701608881667
repeater,True,acausal,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,2.0,75.0,0.3434499952412266,1.7507231356036153,8,0.004965206324291624,,0.06542062332082034
repeater,True,acausal,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,75.0,250.0,,,3,,,
repeater,True,acausal,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,250.0,550.0,-0.07916708363716599,0.08262552002505415,29,0.011102530492726496,0.24146441190606,0.09785539564309136
repeater,True,acausal,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,550.0,850.0,0.2782489577639095,0.16877200097378697,35,0.008574974559434213,-0.15428447675986862,0.07761748272974536
repeater,True,acausal,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,2.0,25.0,,,0,,,
repeater,True,acausal,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,25.0,50.0,,,2,,,
repeater,True,acausal,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,50.0,100.0,0.9305007541227398,1.1738661298932032,7,0.0034535978763888435,-0.7097124284884863,0.025170288522337637
repeater,True,acausal,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,100.0,200.0,,,1,,,
repeater,True,acausal,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,200.0,400.0,-0.07678334344951415,0.5421913820815494,13,0.01402062619501828,,0.06090874428561975
repeater,True,acausal,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,400.0,600.0,-0.19774901708103487,0.14109043848178598,19,0.008788488331585213,0.17708414053903151,0.06509885812265248
repeater,True,acausal,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,600.0,850.0,0.3414382965040008,0.17486212057225053,33,0.007772533208121257,-0.28294288888113933,0.06191701608881667
repeater,True,snr_eq,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,2.0,75.0,-0.14474276436198724,0.05285107064885412,56,0.006996517796011336,0.05067114215812879,0.06542062332082034
repeater,True,snr_eq,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,75.0,250.0,-0.0517588918556239,0.027744132771392205,136,0.005487489316235717,0.031671734826018344,0.052763774591917764
repeater,True,snr_eq,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,250.0,550.0,-0.013465901897840827,0.012483166695784788,245,0.005333969071671122,-0.030224173146776667,0.09785539564309136
repeater,True,snr_eq,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,550.0,850.0,0.01955253912195046,0.023246829506815586,235,0.007535170105854886,0.03576019308335454,0.07761748272974536
repeater,True,snr_eq,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,2.0,25.0,-0.329689360284066,0.2514684663130354,18,0.0069445119492327475,0.4355754213250025,0.029146549077424776
repeater,True,snr_eq,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,25.0,50.0,0.06454075951641632,0.44599749343820827,16,0.005748792747335567,-0.4250843554749617,0.01823659157543684
repeater,True,snr_eq,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,50.0,100.0,-0.19418220933748534,0.10243737382984917,41,0.005283284468401657,0.40391272801490347,0.025170288522337637
repeater,True,snr_eq,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,100.0,200.0,-0.20847669819708958,0.0701226052095168,77,0.005429022425792016,-0.12592591619588328,0.03317922861328666
repeater,True,snr_eq,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,200.0,400.0,0.0049322687160293244,0.02660772995687515,157,0.0058505551527942325,0.02248145493608926,0.06090874428561975
repeater,True,snr_eq,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,400.0,600.0,-0.012205809654391511,0.031221280067413704,169,0.005743559553729104,-0.0661181248089257,0.06509885812265248
repeater,True,snr_eq,5-20,125,148,2025-04-06/2025-05-11,35.24469907407408,35.0,0.7859882755893757,0.6679528992234933,600.0,850.0,0.014832370510135749,0.030802719676501455,194,0.007363795451583669,0.11937168986437977,0.06191701608881667
repeater,True,main,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,2.0,75.0,0.07197751493047244,0.048808048865473935,27,0.002188615350211336,,0.06542062332082034
repeater,True,main,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,75.0,250.0,-0.008052967846970596,0.007163582762075539,118,0.0011620655815343342,0.004226935037717319,0.052763774591917764
repeater,True,main,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,250.0,550.0,-0.003360408068069317,0.002094711240047812,206,0.0008849083204454726,-0.004361601164208022,0.09785539564309136
repeater,True,main,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,550.0,850.0,-0.012074141243024365,0.0037217204297267104,217,0.001245021208055962,0.010256757532519627,0.07761748272974536
repeater,True,main,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,2.0,25.0,,,0,,,
repeater,True,main,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,25.0,50.0,0.7245230544974579,0.2422125262774096,9,0.0011674603280894637,-0.10865009600792733,0.01823659157543684
repeater,True,main,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,50.0,100.0,0.011590939099470223,0.04157213983580175,20,0.001049777279301619,0.003393695207662517,0.025170288522337637
repeater,True,main,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,100.0,200.0,0.003396245278113614,0.01931611073151684,74,0.001449610278787951,0.01251838213144683,0.03317922861328666
repeater,True,main,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,200.0,400.0,0.0017832163540241845,0.003929505590803094,138,0.0008488620483497481,4.108234862295537e-05,0.06090874428561975
repeater,True,main,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,400.0,600.0,0.005340731231953868,0.00453489613407049,133,0.0008802687397308612,0.0022797070519544223,0.06509885812265248
repeater,True,main,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,600.0,850.0,-0.01914797261184448,0.00490152279250529,186,0.0011865020045519628,0.006829557200062146,0.06191701608881667
repeater,True,acausal,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,2.0,75.0,-0.03828750881290188,0.42397060209397053,21,0.008650368770424506,,0.06542062332082034
repeater,True,acausal,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,75.0,250.0,,,0,,,
repeater,True,acausal,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,250.0,550.0,0.07077749851543509,0.1289441059688584,33,0.01611301289713344,,0.09785539564309136
repeater,True,acausal,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,550.0,850.0,-0.17304223296322926,0.022072579654743935,192,0.007355478985858946,0.17755503043271917,0.07761748272974536
repeater,True,acausal,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,2.0,25.0,,,0,,,
repeater,True,acausal,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,25.0,50.0,-4.01917113513459,2.0950371153040637,9,0.006080470204577657,,0.01823659157543684
repeater,True,acausal,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,50.0,100.0,-0.358434316632742,1.0453679791229171,12,0.008358564766750877,,0.025170288522337637
repeater,True,acausal,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,100.0,200.0,,,0,,,
repeater,True,acausal,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,200.0,400.0,-0.46268227807069995,20.376528236260206,6,0.0007999969171714435,,0.06090874428561975
repeater,True,acausal,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,400.0,600.0,0.2946711776914696,0.10074774009367972,52,0.011923687193958034,-0.3867369539066313,0.06509885812265248
repeater,True,acausal,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,600.0,850.0,-0.1859432197994472,0.029092028462189584,164,0.007614035593292049,0.2782780692380381,0.06191701608881667
repeater,True,snr_eq,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,2.0,75.0,0.052606244011370325,0.04187968990848906,25,0.0018625859513462769,,0.06542062332082034
repeater,True,snr_eq,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,75.0,250.0,-0.005751023387213158,0.00909106564314796,116,0.001434383873821088,0.008437898985288841,0.052763774591917764
repeater,True,snr_eq,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,250.0,550.0,-0.003107323819385954,0.002165161804877033,203,0.000906108326285491,-0.0039492577721378635,0.09785539564309136
repeater,True,snr_eq,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,550.0,850.0,-0.009769018306462932,0.003804722582257016,219,0.001267650000598688,0.008555170257174454,0.07761748272974536
repeater,True,snr_eq,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,2.0,25.0,,,0,,,
repeater,True,snr_eq,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,25.0,50.0,0.36561455563924894,0.2099999361288528,12,0.002350609201203452,-0.04364212485179498,0.01823659157543684
repeater,True,snr_eq,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,50.0,100.0,-0.0015338791980485076,0.028863346960159693,20,0.000881138758140239,-0.0023321525038641705,0.025170288522337637
repeater,True,snr_eq,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,100.0,200.0,0.0036406064159512945,0.01995921106380423,69,0.0014777660656059798,0.015583436053608467,0.03317922861328666
repeater,True,snr_eq,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,200.0,400.0,0.0048740221979076,0.004035583757673114,135,0.0008996065355549273,-0.0011215847614543097,0.06090874428561975
repeater,True,snr_eq,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,400.0,600.0,0.0049124808765795185,0.004645210484425496,132,0.0009298661803598479,-0.001092689888446602,0.06509885812265248
repeater,True,snr_eq,5-30,26,176,2024-09-01/2025-07-01,302.76752314814814,63.0,0.8528463165078962,0.6643771925074048,600.0,850.0,-0.018002604876915632,0.005627437598101403,191,0.001289564730737871,0.006153093556578348,0.06191701608881667
