kind,is_rep,i,j,lapse,dvv,err,nsta,coda_cc,dvv_h1,dvv_h2,dt_days,phase_days,hrsn_cc,das_cc,t_i,t_j
control,False,28,140,2-12,0.002135743357826899,0.004640765547074653,6,0.21261441657278987,-0.002885921391145052,-0.008467626447706772,226.39949074074076,140.0,0.2115985897010727,0.1852725539419756,2024-09-02 09:00:01+00:00,2025-04-16 18:35:17+00:00
control,False,28,140,4-14,0.0004888651499020502,0.008461787789340331,6,0.23413707996446492,-0.004633557219678536,-0.00974316659509604,226.39949074074076,140.0,0.2115985897010727,0.1852725539419756,2024-09-02 09:00:01+00:00,2025-04-16 18:35:17+00:00
control,False,63,126,1-6,0.0124079948636611,0.019538695588998293,7,0.3386170927387745,-0.0008935156962577582,-0.009842845793264832,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,2025-01-16 19:52:54+00:00,2025-04-06 08:23:21+00:00
control,False,63,126,2-12,-0.0017758729462021279,0.014238790124019844,6,0.20680150392724805,-0.0024710000709706036,0.006555887322341084,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,2025-01-16 19:52:54+00:00,2025-04-06 08:23:21+00:00
control,False,63,126,4-14,-0.021913020125065873,0.008992223934417893,7,0.20235851004913838,-0.01850480288226914,0.0012136442726560902,79.52114583333334,80.0,-0.1514662568849696,-0.1700057931452836,2025-01-16 19:52:54+00:00,2025-04-06 08:23:21+00:00
control,False,56,75,1-6,-0.0014288114908514661,0.016274305389008595,7,0.32533084055870126,0.022932843310905244,-0.017475481031726872,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,2024-12-30 04:39:33+00:00,2025-02-03 07:19:22+00:00
control,False,56,75,2-12,8.08595056946246e-05,0.011275623041857499,6,0.2946891047248006,-0.0019199641725673273,0.00933545182454043,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,2024-12-30 04:39:33+00:00,2025-02-03 07:19:22+00:00
control,False,56,75,4-14,-0.001067514697823644,0.012893674060895016,7,0.30741087259477473,-0.004857873427481381,0.020428422714528223,35.110983796296296,34.25,0.2685582703954722,0.2290597497903582,2024-12-30 04:39:33+00:00,2025-02-03 07:19:22+00:00
control,False,139,184,1-6,0.022996731106488706,0.015097455933866353,6,0.3612209500452535,-0.013153750727870426,0.025544367255178144,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,2025-04-16 17:26:48+00:00,2025-07-26 10:21:07+00:00
control,False,139,184,2-12,0.002391824288100154,0.012684641403205065,8,0.3380652095686921,0.017062513557098306,-0.024232726025986903,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,2025-04-16 17:26:48+00:00,2025-07-26 10:21:07+00:00
control,False,139,184,4-14,-0.0011387885845521445,0.006398145371587361,7,0.33357463259789594,-0.0013644326785441148,0.002364189396552887,100.70438657407408,101.0,0.2643792600510076,0.2509557101140685,2025-04-16 17:26:48+00:00,2025-07-26 10:21:07+00:00
control,False,81,189,1-6,-0.009013270469352843,0.011724812639395189,7,0.35196956125882645,0.0004941574364446392,-0.013877963089668275,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,2025-02-08 20:53:42+00:00,2025-07-31 01:51:00+00:00
control,False,81,189,2-12,-0.008800511980613348,0.005431299045597775,6,0.24588204792786097,-0.004620156343751464,-0.0226842766237954,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,2025-02-08 20:53:42+00:00,2025-07-31 01:51:00+00:00
control,False,81,189,4-14,-0.013797214719897331,0.0051636838538878,7,0.2401533817746883,-0.011747681096902902,0.0024161620455367128,172.20645833333333,173.0,0.2379992840800524,0.1216780365690499,2025-02-08 20:53:42+00:00,2025-07-31 01:51:00+00:00
control,False,147,196,1-6,-0.01715681169046757,0.011418422365576303,5,0.20428630779040824,-0.014362035147494692,0.006324660819204577,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,2025-05-11 12:13:11+00:00,2026-01-06 13:06:43+00:00
control,False,147,196,2-12,0.010638194906703327,0.011615612879321929,5,0.2835880714175042,0.027381714955672314,0.020749814706192728,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,2025-05-11 12:13:11+00:00,2026-01-06 13:06:43+00:00
control,False,147,196,4-14,0.01300260897599425,0.0065435659328771725,6,0.28893788095768336,0.006748962216393879,-0.0010682301444355437,240.03717592592596,125.0,0.2419805553534114,0.3283662236938868,2025-05-11 12:13:11+00:00,2026-01-06 13:06:43+00:00
control,False,17,132,1-6,-0.006936871800114046,0.007979643901308191,4,0.28342934208070547,0.0034002895663441473,0.009116559643403625,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,2024-07-05 08:04:57+00:00,2025-04-08 04:09:07+00:00
control,False,17,132,2-12,-0.013527494217743794,0.003377684246030494,4,0.2517558008281521,-0.013538859765862696,-0.011478776329528137,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,2024-07-05 08:04:57+00:00,2025-04-08 04:09:07+00:00
control,False,17,132,4-14,-0.002883367209698365,0.014681455113215417,4,0.29809708268463775,0.0030461553679240346,-0.020616755518600687,276.83622685185185,89.0,0.2376386004260513,-0.2834295715354142,2024-07-05 08:04:57+00:00,2025-04-08 04:09:07+00:00
control,False,110,201,1-6,-0.02050150768518018,0.01797058046601934,9,0.32064106537526016,-0.02961106636717744,-0.026193737667428302,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,2025-03-22 01:58:35+00:00,2026-01-15 13:14:25+00:00
control,False,110,201,2-12,0.0014569618482101136,0.010366748610197218,8,0.22578107575587597,-0.015161170343024161,-0.004647093371506569,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,2025-03-22 01:58:35+00:00,2026-01-15 13:14:25+00:00
control,False,110,201,4-14,0.006165800563549444,0.003863230781863351,6,0.25097386332118876,0.01287065371082394,0.0004930714170980691,299.4693287037037,66.0,0.1810887898162474,-0.1382502417826505,2025-03-22 01:58:35+00:00,2026-01-15 13:14:25+00:00
control,False,61,172,1-6,-0.008316679154654668,0.016310008860413477,6,0.23757557871057,0.0148980525443555,-0.005692880751339413,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,2025-01-10 23:05:32+00:00,2025-06-21 16:21:59+00:00
control,False,61,172,2-12,-0.011611927510801066,0.0061145487624928545,6,0.2631597872401009,0.013799387717940138,-0.0021157096438255054,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,2025-01-10 23:05:32+00:00,2025-06-21 16:21:59+00:00
control,False,61,172,4-14,-0.0087490785732422,0.013231046221642244,5,0.24271715641987773,0.013162755884991181,0.014885720483378936,161.71975694444444,162.0,0.0324746314618648,0.2211511582944829,2025-01-10 23:05:32+00:00,2025-06-21 16:21:59+00:00
control,False,0,59,1-6,0.011301357389438852,0.01026558999408845,3,0.28993973946551005,0.014822197037809013,-0.012642986197773055,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,2024-05-10 12:29:58+00:00,2025-01-07 17:46:31+00:00
control,False,0,59,2-12,0.007685144333388381,0.011181650463732306,4,0.37522452189539146,0.013597542262528146,-0.010752998773807542,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,2024-05-10 12:29:58+00:00,2025-01-07 17:46:31+00:00
control,False,0,59,4-14,0.009501044269487698,0.018277905021580897,5,0.3246005229121746,0.007245862348687178,-0.02299428721153919,242.2198263888889,124.0,-0.2946166036661635,-0.1816156587931291,2024-05-10 12:29:58+00:00,2025-01-07 17:46:31+00:00
control,False,31,53,1-6,0.006173628943881956,0.009560437682580598,6,0.3929846734073509,-0.007441205972609169,0.02060827684850411,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,2024-09-02 21:53:43+00:00,2024-12-29 01:26:30+00:00
control,False,31,53,2-12,0.005241173316167295,0.008245375961660972,7,0.24249453232705112,0.01348127520315746,-0.010749964493846083,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,2024-09-02 21:53:43+00:00,2024-12-29 01:26:30+00:00
control,False,31,53,4-14,0.0018920367534848962,0.010742369693853285,7,0.2168525043937546,0.000560122009501021,0.001982834710819175,117.14776620370372,118.0,-0.2136785839458981,-0.1893389464305652,2024-09-02 21:53:43+00:00,2024-12-29 01:26:30+00:00
control,False,31,199,1-6,0.010492856153510333,0.004110336884540176,7,0.4467792221820355,0.025747831459392214,0.007220745252539755,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,2024-09-02 21:53:43+00:00,2026-01-15 04:06:00+00:00
control,False,31,199,2-12,0.013434181138846117,0.00684178415593686,7,0.29588355663887295,-0.005541144761325297,0.013096516700871698,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,2024-09-02 21:53:43+00:00,2026-01-15 04:06:00+00:00
control,False,31,199,4-14,0.011196967927219838,0.007752396341719874,7,0.34140689821189996,0.007092703670223102,-0.021528732841262405,499.2585300925926,134.25,0.2889497551457415,0.2020724315988667,2024-09-02 21:53:43+00:00,2026-01-15 04:06:00+00:00
control,False,120,173,1-6,0.011136235175453993,0.011355451623580438,6,0.5421723515616877,-0.006034462842676247,0.0067546715077573104,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,2025-04-02 15:46:47+00:00,2025-06-26 21:32:59+00:00
control,False,120,173,2-12,0.0014016411120251896,0.001665815831380422,7,0.35085114818624025,-0.0009931995478874593,0.0035356951633195724,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,2025-04-02 15:46:47+00:00,2025-06-26 21:32:59+00:00
control,False,120,173,4-14,-0.0009639975824526358,0.008437659041093143,6,0.3869577044952053,-0.009089528528771509,-0.0003490950345884764,85.24041666666666,85.0,0.3471119396306065,-0.2530333386805063,2025-04-02 15:46:47+00:00,2025-06-26 21:32:59+00:00
control,False,76,105,1-6,-0.0025293800670748664,0.012246643483057207,8,0.31008916304431333,0.03627145133114888,0.011462806991895454,29.023333333333333,29.0,-0.2092673136486081,0.1508334935369743,2025-02-03 19:37:12+00:00,2025-03-04 20:10:48+00:00
control,False,76,105,2-12,0.012564231366131717,0.006232979332524275,6,0.26503830227859365,0.004863824865976963,-0.027502728873629506,29.023333333333333,29.0,-0.2092673136486081,0.1508334935369743,2025-02-03 19:37:12+00:00,2025-03-04 20:10:48+00:00
control,False,76,105,4-14,0.003369816647880279,0.007817744301848221,7,0.2727652355169168,0.0022872617902052967,0.013898212622149074,29.023333333333333,29.0,-0.2092673136486081,0.1508334935369743,2025-02-03 19:37:12+00:00,2025-03-04 20:10:48+00:00
control,False,75,142,1-6,0.011844950465274284,0.010070950878851612,8,0.4491094640743519,-0.01575131622852471,0.00988127523825077,77.73055555555555,78.0,0.2059216890338245,0.182764174144378,2025-02-03 07:19:22+00:00,2025-04-22 00:51:22+00:00
control,False,75,142,2-12,0.002060687949525973,0.008173393232744571,8,0.28717172279519687,0.004519029209981986,0.0073221680286548975,77.73055555555555,78.0,0.2059216890338245,0.182764174144378,2025-02-03 07:19:22+00:00,2025-04-22 00:51:22+00:00
control,False,75,142,4-14,0.007766014818311609,0.011829555413092444,8,0.3406704482305525,-0.012910624239674193,-0.00219174069537373,77.73055555555555,78.0,0.2059216890338245,0.182764174144378,2025-02-03 07:19:22+00:00,2025-04-22 00:51:22+00:00
