time,mag,depth,lat,lon,r,t,km_safod,cov_full,cov_partial,cov_frac,cov_short,cov_short_frac,tag
2026-03-16 00:56:53+00:00,1.73,7.846,35.97044,-120.51973,0.6352222632277308,2.452990716590127,2.5339042561583702,False,False,0.0,False,0.0,ev_20260316T005653
2026-03-16 06:19:58+00:00,0.65,11.348,35.99546,-120.55984,0.050495473479930775,-2.0660411512839474,2.066658131293287,False,False,0.0,False,0.0,ev_20260316T061958
2026-03-16 06:20:16+00:00,0.63,12.041,35.99867,-120.55191,0.8073985947869,-1.813898993237153,1.985477788475766,False,False,0.0,False,0.0,ev_20260316T062016
2026-03-17 17:43:24+00:00,0.94,9.033,35.99694,-120.70535,-9.090782703040594,-11.440044008684993,14.6122187594681,False,False,0.0,False,0.0,ev_20260317T174324
2026-03-18 03:23:29+00:00,2.48,2.335,36.08062,-120.64027,1.6289281585906688,-13.878712401156028,13.973978132938798,False,False,0.0,False,0.0,ev_20260318T032329
2026-03-19 21:57:37+00:00,0.74,2.389,36.08031,-120.64092,1.5632006509329104,-13.895693522952758,13.983343475682355,False,False,0.0,False,0.0,ev_20260319T215737
2026-03-21 14:36:31+00:00,0.63,0.083,36.06347,-120.64491,-0.014665957994306034,-12.825530654836328,12.825539040074311,False,False,0.0,False,0.0,ev_20260321T143631
2026-03-24 19:00:35+00:00,0.86,8.934,36.0457,-120.62052,0.13994085732048145,-9.876655204895924,9.877646555731044,False,False,0.0,False,0.0,ev_20260324T190035
2026-03-25 02:06:01+00:00,1.68,10.872,35.9594,-120.50816,0.5033289042583247,4.05709767986384,4.088200284944273,False,False,0.0,False,0.0,ev_20260325T020601
2026-03-29 21:28:15+00:00,0.77,0.742,36.06169,-120.63564,0.43516089070456765,-12.095805203456406,12.10363038599419,False,False,0.0,False,0.0,ev_20260329T212815
2026-03-30 20:36:20+00:00,0.53,5.107,36.11241,-120.54968,9.891878814549932,-10.614624991944192,14.50929116812217,False,False,0.0,False,0.0,ev_20260330T203620
