leg,trial_id,epoch,injected_dvv,estimated_dvv,max_leave_one_aperture_shift,most_influential_aperture_center_m,n_apertures
return,D16a96417caa4f8bb,10,0.0002,0.0026800112429324046,0.0021016981840237033,396.1286,12
return,D3fc9f2f03cb14152,8,-0.0001,-0.0014258152365104837,0.0007351300200647745,598.2767,12
return,D2f10a9df2595d5a0,10,0.0001,0.002580861752116338,0.0020989588388937402,396.1286,12
return,D742cd7223cb48bfb,42,-0.0001,0.0003936397179608005,0.00040119285077904143,396.1286,12
return,D16fc36b256cb9adb,12,0.01,0.007438260162559937,0.0012893446118887146,396.1286,12
return,D48f9ae0c293c16f2,22,-0.0005,-0.0004820351996901299,0.0008380581322783788,2399.2325,12
return,D6b549810155e3b5e,30,0.005,0.004430681919792688,0.0003085017807784628,2601.3806,11
return,D0fc9d3d07c696783,6,0.0002,-0.0013154940365081517,0.0004456047022952641,2601.3806,11
return,D7f9770264b3ba1b7,16,0.0005,-3.6633689806660746e-06,0.0005390202321941931,598.2767,12
return,D3323afd88e544f01,16,0.002,0.001546745272464135,0.000528396497586284,598.2767,12
return,D65f05f6100a72fab,10,-0.0002,0.0022940136186458196,0.0020931045224239758,396.1286,12
return,D54dcc4b448ca2697,44,-0.01,-0.010505826509943366,0.0005984569288921739,598.2767,12
return,D296bd44347440111,14,0.0005,0.0009448326463754556,0.000574873446647623,598.2767,12
return,D53c0a921c0f54196,20,-0.0002,-0.0004618505505904582,0.000816540940657439,2601.3806,12
return,D411075a6736b6787,38,0.005,0.0056462656396793496,0.0014505629446023172,396.1286,12
return,D22b9f5ddb904bbf1,12,-0.002,-0.005258426224890283,0.001489528182656485,396.1286,12
return,D03fc121cb995e02e,16,0.0,-0.0005305820068120682,0.0005236803095669111,598.2767,12
return,D51743176ab94e0ee,8,-0.0002,-0.0015290837428859805,0.0007390047066838539,598.2767,12
return,D1195fefc04698799,44,0.005,0.0048761160177746175,0.0003685581698773602,2399.2325,12
return,D4738aa822cca6be4,6,-0.0005,-0.0020359691973735237,0.00046025549557671217,2601.3806,11
return,D16d4dbecac033d6e,36,0.0001,0.0032432885668558357,0.0009224070491707106,396.1286,12
return,D20dbfdda93833749,26,-0.001,-0.0001016109138213505,0.0005888366777504376,2399.2325,12
return,D524a91f9a114d59c,4,0.0001,-0.0013948329746731457,0.0003789254196851692,2601.3806,12
return,D568d409d8d98d21b,40,0.0005,0.0012504357311873384,0.0013676775095649734,396.1286,12
return,D0e006f1e9da3817d,32,-0.01,-0.011006424516101638,0.0010201591975897324,396.1286,12
return,D48d88dc36e4ea124,24,0.002,0.0003744154410068952,0.0011221589487624885,396.1286,12
return,D09a0e16c10cf3e95,34,-0.002,-0.001602717983201272,0.000537132693419821,598.2767,12
return,D089bdfb6b259f42b,4,-0.0001,-0.0016067623847747035,0.00037289848403539833,2601.3806,12
return,D640a378c8e4cf353,0,0.0,0.0014510332731828828,0.0011631458674775414,396.1286,12
return,D41f37674632c5306,30,0.0005,-0.00010695883739981006,0.0003235658105978892,396.1286,11
return,D444d3a2c15475647,18,-0.01,-0.011101113498020287,0.0004227222975430999,598.2767,12
return,D1bcb4eae319c8c8c,18,0.002,0.001272492413928857,0.00011551002738624722,2399.2325,12
return,D56364e9386fdc1ed,36,-0.0005,0.002651098038316339,0.0009221687856989019,396.1286,12
return,D11dbe7ef12976181,26,-0.0005,0.00040820602257294947,0.0006005298554424771,2399.2325,12
return,D7ea225d2dfe9f607,38,-0.0005,0.00011866412329376475,0.001290452833113174,396.1286,12
return,D3b977501e967a140,28,-0.0005,0.001563057120743438,0.00029449455221341927,996.4472,12
return,D793d357399731de4,32,0.0002,-0.0007334574845520166,0.0013246483682736094,396.1286,12
return,D73ca5ec49f97bb58,28,0.0,0.0021112830417294145,0.00029514836705683465,996.4472,12
return,D74861f6456efe26f,20,0.0005,0.0002502922016903907,0.0008322681522900851,2601.3806,12
return,D4b1aeac9111902b5,8,0.002,0.000769610934741092,0.0007548350029527111,396.1286,12
return,D45e803a2f4281ed2,38,0.0,0.0006236497081194373,0.0012880643807411693,396.1286,12
return,D42206c8d00dc7589,0,0.0001,0.00155140923808868,0.001160361457929617,396.1286,12
return,D70ef25aa058eba89,6,-0.005,-0.0066690673442401935,0.0003974116748326822,2601.3806,11
return,D40ba99ee5c4bbffc,34,0.01,0.01061966391631908,0.0007054908154740681,598.2767,12
return,D470aa46137a22e5a,0,-0.005,-0.003510522235941507,0.0011297517356109723,396.1286,12
return,D76bfd665aea448b9,2,0.0,0.0018967093674216071,0.0003264293809661868,396.1286,12
return,D23775ed18931fc7c,36,0.0002,0.003342652778000941,0.0009240486289252042,396.1286,12
return,D3b635eb7d2a953b9,36,0.005,0.00801876188625358,0.0010270295793939604,396.1286,12
return,D788d709e5931ebab,24,0.0001,-0.0015210149231040509,0.0011643632949161964,396.1286,12
return,D25eb35c6a40f9fa9,24,-0.01,-0.011822969664464618,0.001393092955562782,396.1286,12
return,D2b77e1b88f5ff3a2,20,-0.001,-0.0010866734951348607,0.0008644693087876303,2601.3806,12
return,D00b1d8ad6f920ebd,44,-0.0005,-0.0008066783543092573,0.00036909240076017197,598.2767,12
return,D2627feb69aa87c05,0,0.0002,0.0016527271173391366,0.0011574251042883903,396.1286,12
return,D7dfb868c75089756,12,-0.0005,-0.0037515492221980706,0.0014204300328373547,396.1286,12
return,D0ef672a9bb8b86ea,38,0.0002,0.0008253458310246351,0.0012862389650674768,396.1286,12
return,D057e49e3e4feff64,32,0.0,-0.0009314172469735911,0.0013218488733168152,396.1286,12
return,D57c9d81731e5fbb5,30,-0.005,-0.005761243849535551,0.0004995813326206799,396.1286,11
return,D725df05f74d92b9d,40,0.005,0.0056308696700752775,0.0010004670570049733,396.1286,12
return,D784e9fc985ddca09,20,0.005,0.004901044141601456,0.0008307801825242827,2601.3806,12
return,D559579e8a6fc1055,24,-0.0001,-0.0017234924736957515,0.0011671761091131966,396.1286,12
return,D5f0e8d1f839f74c1,44,-0.0002,-0.0004928022046730954,0.00037260977158730933,2399.2325,12
return,D70a399c2bed42085,42,0.01,0.010268058967914755,0.00020275919760465166,396.1286,12
return,D0596cb37e7796ccd,36,0.0,0.0031447455561329886,0.0009204527620989608,396.1286,12
return,D6fc8610805fa0999,0,0.01,0.011393323821413013,0.0012415383322939358,396.1286,12
return,D49a4f6057d3c810c,36,0.001,0.0041303994535472986,0.0009360295948591633,396.1286,12
return,D670918dfb3c6d345,40,-0.0001,0.0006745758057838888,0.0014016342065664063,396.1286,12
return,D6431d87f8823ea33,36,-0.002,0.001170301658048854,0.0008789120383156804,396.1286,12
return,D0d23aeb55e31d225,12,-0.001,-0.004255818245656841,0.0014414522347083944,396.1286,12
return,D76e02f8703671e75,10,-0.0001,0.0023877346521749402,0.002094701435593873,396.1286,12
return,D7b78b8087721dde8,32,-0.0001,-0.0010304789220796397,0.0013232751559029176,396.1286,12
return,D3ba67db3df2f2797,8,-0.005,-0.006280736807975247,0.0008742574795654982,396.1286,12
return,D27557f1939534784,6,-0.01,-0.011856438114617668,0.000338713220994517,2601.3806,11
return,D79d253dc9695d1dd,28,0.0005,0.0026646091588807155,0.00030334163838837986,996.4472,12
return,D0a6b6d32467033b2,16,0.001,0.0005412771537380923,0.0005551342775302003,598.2767,12
return,D6a740b7c63322e08,2,-0.001,0.0008754304349522106,0.0003341402583960871,2601.3806,12
return,D3acc43d8169c00d0,18,0.0001,-0.0005943361041348024,0.00014590052087295623,2399.2325,12
return,D62d8194a90e40738,30,-0.0001,-0.0007199241186041556,0.000355819285752041,396.1286,11
return,D10b8a9b07cc71382,30,-0.0002,-0.0008222710103845941,0.00036116300822767186,396.1286,11
return,D408ee03d5a6248c7,38,0.01,0.010781258651631273,0.0014727564011242852,396.1286,12
return,D4f7510e5ef0ee160,18,0.01,0.009171979019171151,0.0001654700661881999,598.2767,12
return,D51e6a1085c4a6ade,34,0.0005,0.0009605886946850865,0.000577989599048293,598.2767,12
return,D41e98b30969e8185,14,-0.005,-0.004854455644634368,0.0008257669529386997,598.2767,12
return,D50b17bf64c3a8e75,10,-0.01,-0.007420523675003514,0.0020787137594629815,396.1286,12
return,D77dff122ccf88e22,26,0.002,0.0028402531999930443,0.0006423842417500316,396.1286,12
return,D7dd4c5227ab3e02f,42,0.0,0.0004871332812070135,0.00040032051813373634,396.1286,12
return,D2e85940be8344056,26,0.0,0.0009217305256748099,0.0006265843269930501,2399.2325,12
return,D570e2ed75255bd9a,18,-0.005,-0.005818598614242161,0.0003172895620200348,598.2767,12
return,D08781fd3c7b64ff7,20,-0.0005,-0.0007443469739016815,0.0007857951370060757,2601.3806,12
return,D7bf8afdcb72f4509,44,0.001,0.0007650849189946588,0.0003734301625497215,2399.2325,12
return,D4a2d55c957a56008,20,-0.0001,-0.0003669004882795747,0.0008253457616853889,2601.3806,12
return,D3344b201098a5c78,34,0.005,0.005487337103536034,0.0006044795839573692,598.2767,12
return,D486f1c087ae2fb3b,18,-0.0005,-0.0012062937018250384,0.000150001199219841,2001.0620000000001,12
return,D023ff077161a7648,22,-0.01,-0.009987511062279573,0.0008304200920012487,598.2767,12
return,D02b890d77685c7ea,4,-0.0005,-0.0020367373721113502,0.00035546784497467784,2601.3806,12
return,D3d970516fd69b4f3,22,0.0002,0.00023241338456397553,0.0008165246689373944,2399.2325,12
return,D39f7b5c9fea06c09,2,-0.0005,0.0013849558725719125,0.0003096168602264918,396.1286,12
return,D391a59d27708758b,38,-0.005,-0.004348045443174754,0.0008830136172999813,396.1286,12
return,D05327a55c54ff73d,14,0.0002,0.0006340488859682004,0.0005246152402902666,598.2767,12
return,D531fdd8fcbfe3a5d,12,0.0001,-0.0031498433054785013,0.0013994811266383649,396.1286,12
return,D1d48ac8c578b58c4,30,0.0001,-0.0005159678006620075,0.00034497127928423627,396.1286,11
return,D71f9235d0cff3e2f,44,0.0005,0.00024261705003624206,0.0003735117464307153,2399.2325,12
return,D103bf0f344ac3bdc,30,0.0,-0.0006176837932251294,0.0003504801641778648,396.1286,11
return,D39ee93ddd8dc8e2b,44,-0.0001,-0.000387071285860577,0.0003743636802718254,2399.2325,12
return,D045c0337d927ad98,28,0.01,0.012225891703867809,0.00029989691051476516,598.2767,12
return,D5d27e41a6a7ded77,26,-0.0001,0.0008194527602621188,0.0006195859670109297,2399.2325,12
return,D32845ade7b933f15,18,0.005,0.004253833748170479,6.552685725278503e-05,2399.2325,12
return,D7784bfa17c4fb929,30,-0.001,-0.001641580280942493,0.00040559189788686757,396.1286,11
return,D10a1eab87a813595,34,0.001,0.001469539718138814,0.0005847153977887084,598.2767,12
return,D0b92c4f6ff80bb81,22,0.0005,0.0005393999726652248,0.0008073995705765334,2399.2325,12
return,D45c26012884faf0f,34,0.002,0.002478113195421365,0.0005951757576258181,598.2767,12
return,D034e071b5472fe49,14,-0.0005,-0.00010202634560917588,0.0005935617711727208,598.2767,12
return,D04e3b41517942bd7,22,0.0,3.028446496184275e-05,0.0008243142992179161,2399.2325,12
return,D78e1df892b7168ef,34,-0.01,-0.009746435101434577,0.0004119764358331175,598.2767,12
return,D519439ffb3995220,16,0.01,0.00986123647304593,0.0006634643923339387,598.2767,12
return,D3a78efd8437c7ebf,28,0.0001,0.0022208114259750318,0.0002958870133911954,996.4472,12
return,D156e356e9597c378,12,0.0,-0.0032498990131515073,0.0014026641575931986,396.1286,12
return,D4fb6f6adbee39fea,20,-0.005,-0.0050639376310574686,0.0007297092500381259,2601.3806,12
return,D2f15187476eba034,4,0.0005,-0.0009664818244990012,0.00039694259051692514,2601.3806,12
return,D65a0ba6306c9f882,18,-0.001,-0.001719214274616763,0.00016027319983863962,598.2767,12
return,D6965e5b95bf2ae54,2,-0.005,-0.0032016955236375978,0.0003024951045081151,2601.3806,12
return,D75c6d2ff8205a3c9,28,-0.002,-6.847906550922969e-05,0.0002995473639869709,996.4472,12
return,D660ad11ceab79dbd,6,0.01,0.008912693640340362,0.00043780481521839276,2601.3806,12
return,D2c3e30f3c516dc01,0,0.005,0.006480248384233944,0.0011476773403491965,396.1286,12
return,D45fe6a7bea0ae3cb,14,0.002,0.0024693754528601498,0.0005850917334346466,598.2767,12
return,D15659c6c015ec38e,12,0.0002,-0.003048623708591017,0.0013968040464900017,396.1286,12
return,D737e4e2e66be5442,44,-0.005,-0.005439412973371121,0.00047300774684152103,598.2767,12
return,D6480760ed7af334a,32,-0.0005,-0.0014317327340842647,0.0012996448037724184,396.1286,12
return,D6ab910aea40e3dee,26,0.0001,0.0010210611200375456,0.0006319617694713804,2399.2325,12
return,D28e8cd59f2a7a966,24,-0.0005,-0.0021248518885457006,0.0011748545196104592,396.1286,12
return,D6df90364d494c04a,26,-0.01,-0.009112743106065708,0.0004416429680937674,2399.2325,12
return,D2d93842fdeb59965,40,-0.01,-0.00922411321833289,0.0014161729634536591,396.1286,12
return,D583ad196c284af2e,28,0.002,0.004260231359726696,0.00031956609467605635,996.4472,12
return,D5ee97226489dcff5,0,-0.001,0.0004585838292950981,0.0011609317002773515,396.1286,12
return,D54f243b48b1d8888,28,-0.0002,0.0018914376900828708,0.00029408141678269697,996.4472,12
return,D398e45d7d8f7fbc9,36,-0.0001,0.003045851945761106,0.0009182134815201555,396.1286,12
return,D58913f0170fa25ac,36,0.01,0.013106574142453609,0.001203723513749989,396.1286,12
return,D3298611d9d221c15,16,-0.005,-0.0057165231326625045,0.000435624735543959,598.2767,12
return,D4a801010cfd0a1e9,44,0.0001,-0.00017651485900914532,0.0003734873935523279,2399.2325,12
return,D1eb048db1dbfb9c2,34,-0.0001,0.0003508031332848476,0.0005725954705895233,598.2767,12
return,D68faaa7f02cc6e0d,42,0.0002,0.0006726361778913054,0.00039838587807310084,396.1286,12
return,D3c92fafb355370ad,8,0.005,0.003955740197210803,0.0007793876246221798,396.1286,12
return,D769e755dd5ed50e0,12,-0.0001,-0.003349688601638244,0.0014060882340126255,396.1286,12
return,D3c70aaf520cca0ca,12,-0.01,-0.013635271590282971,0.0016009019906564389,396.1286,12
return,D0cbc2fbda245c9c1,32,0.002,0.0010436510726424398,0.0013663371166661637,396.1286,12
